"order_id";"unique_order_no";"order_date";"ship_date";"ship_mode";"sales";"quantity";"profit";"Pack";"return_id";"product_id";"customer_id";"order_key";"ship_key";"location_id"
669;"CA-2019-118073";"2019-08-12";"2019-08-16";"Standard Class";562.2925;7;-255.5875;"Medium";312;336;178;"2019-08-12";"2019-08-16";243
670;"CA-2019-118101";"2019-06-26";"2019-06-26";"Same Day";8.02;1;3.7694;"Low";313;641;685;"2019-06-26";"2019-06-26";412
671;"CA-2019-118101";"2019-06-26";"2019-06-26";"Same Day";368.91;9;180.7659;"Medium";313;1014;685;"2019-06-26";"2019-06-26";412
672;"CA-2019-118101";"2019-06-26";"2019-06-26";"Same Day";171.04;4;44.4704;"Low";313;1315;685;"2019-06-26";"2019-06-26";412
673;"CA-2019-118101";"2019-06-26";"2019-06-26";"Same Day";368.91;9;180.7659;"Medium";313;1013;685;"2019-06-26";"2019-06-26";412
674;"CA-2019-118129";"2019-12-19";"2019-12-21";"Second Class";303.92;5;-30.392;"Medium";314;306;151;"2019-12-19";"2019-12-21";391
675;"CA-2019-118178";"2019-03-19";"2019-03-24";"Standard Class";31.086;3;-20.724;"Low";315;661;135;"2019-03-19";"2019-03-24";323
676;"CA-2019-118255";"2019-03-11";"2019-03-13";"First Class";17.46;2;8.2062;"Low";316;744;566;"2019-03-11";"2019-03-13";127
677;"CA-2019-118255";"2019-03-11";"2019-03-13";"First Class";45.98;2;19.7714;"Low";316;1421;566;"2019-03-11";"2019-03-13";127
678;"CA-2019-118311";"2019-10-24";"2019-10-28";"Standard Class";450.0;5;162.0;"Medium";317;1437;251;"2019-10-24";"2019-10-28";433
679;"CA-2019-118332";"2019-12-16";"2019-12-23";"Standard Class";563.92;5;7.049;"Medium";318;72;582;"2019-12-16";"2019-12-23";12
680;"CA-2019-118500";"2019-11-17";"2019-11-18";"First Class";49.5;5;13.365;"Medium";319;1408;318;"2019-11-17";"2019-11-18";433
681;"CA-2019-118514";"2019-02-03";"2019-02-10";"Standard Class";866.4;4;225.264;"Low";320;48;443;"2019-02-03";"2019-02-10";401
682;"CA-2019-118570";"2019-11-13";"2019-11-17";"Standard Class";217.056;7;78.6828;"Medium";321;1065;132;"2019-11-13";"2019-11-17";371
683;"CA-2019-118626";"2019-08-15";"2019-08-20";"Standard Class";705.544;7;70.5544;"Medium";322;1624;338;"2019-08-15";"2019-08-20";465
684;"CA-2019-118689";"2019-10-02";"2019-10-09";"Standard Class";34.37;7;16.8413;"Medium";323;765;723;"2019-10-02";"2019-10-09";238
685;"CA-2019-118689";"2019-10-02";"2019-10-09";"Standard Class";33.96;2;9.5088;"Low";323;523;723;"2019-10-02";"2019-10-09";238
686;"CA-2019-118689";"2019-10-02";"2019-10-09";"Standard Class";17499.95;5;8399.976;"Medium";323;1564;723;"2019-10-02";"2019-10-09";238
687;"CA-2019-118689";"2019-10-02";"2019-10-09";"Standard Class";32.48;2;4.872;"Low";323;1308;723;"2019-10-02";"2019-10-09";238
688;"CA-2019-118689";"2019-10-02";"2019-10-09";"Standard Class";735.98;2;331.191;"Low";323;806;723;"2019-10-02";"2019-10-09";238
689;"CA-2019-118745";"2019-06-11";"2019-06-16";"Standard Class";902.712;3;33.8517;"Low";324;348;702;"2019-06-11";"2019-06-16";271
690;"CA-2019-118759";"2019-11-14";"2019-11-17";"First Class";40.44;3;10.5144;"Low";325;1310;472;"2019-11-14";"2019-11-17";327
691;"CA-2019-118759";"2019-11-14";"2019-11-17";"First Class";408.006;2;72.5344;"Low";325;89;472;"2019-11-14";"2019-11-17";327
692;"CA-2019-118899";"2019-03-22";"2019-03-22";"Same Day";167.888;7;14.6902;"Medium";326;127;474;"2019-03-22";"2019-03-22";443
693;"CA-2019-118913";"2019-06-25";"2019-06-29";"Standard Class";60.81;3;17.0268;"Low";327;381;55;"2019-06-25";"2019-06-29";271
694;"CA-2019-118934";"2019-08-09";"2019-08-14";"Standard Class";11.88;5;-7.92;"Medium";328;799;294;"2019-08-09";"2019-08-14";198
695;"CA-2019-118934";"2019-08-09";"2019-08-14";"Standard Class";4.338;3;-3.0366;"Low";328;746;294;"2019-08-09";"2019-08-14";198
696;"CA-2019-118969";"2019-10-02";"2019-10-03";"First Class";54.792;6;-40.1808;"Medium";329;714;457;"2019-10-02";"2019-10-03";372
697;"CA-2019-119018";"2019-11-04";"2019-11-08";"Standard Class";7.712;2;2.7956;"Low";330;746;183;"2019-11-04";"2019-11-08";271
698;"CA-2019-119018";"2019-11-04";"2019-11-08";"Standard Class";4.176;1;1.305;"Low";330;633;183;"2019-11-04";"2019-11-08";271
699;"CA-2019-119018";"2019-11-04";"2019-11-08";"Standard Class";38.88;6;18.6624;"Medium";330;1005;183;"2019-11-04";"2019-11-08";271
700;"CA-2019-119025";"2019-02-22";"2019-02-28";"Standard Class";490.32;9;137.2896;"Medium";331;391;597;"2019-02-22";"2019-02-28";300
701;"CA-2019-119074";"2019-03-27";"2019-03-31";"Standard Class";20.24;1;8.7032;"Low";332;278;234;"2019-03-27";"2019-03-31";88
702;"CA-2019-119074";"2019-03-27";"2019-03-31";"Standard Class";39.92;4;11.1776;"Low";332;260;234;"2019-03-27";"2019-03-31";88
703;"CA-2019-119074";"2019-03-27";"2019-03-31";"Standard Class";32.54;2;15.9446;"Low";332;648;234;"2019-03-27";"2019-03-31";88
704;"CA-2019-119123";"2019-03-13";"2019-03-18";"Standard Class";51.184;7;19.194;"Medium";333;651;192;"2019-03-13";"2019-03-18";403
705;"CA-2019-119165";"2019-10-31";"2019-11-06";"Standard Class";492.835;5;-14.081;"Medium";334;63;67;"2019-10-31";"2019-11-06";371
706;"CA-2019-119186";"2019-05-26";"2019-05-26";"Same Day";63.992;1;-7.1991;"Low";335;1432;526;"2019-05-26";"2019-05-26";157
707;"CA-2019-119186";"2019-05-26";"2019-05-26";"Same Day";14.352;3;5.2026;"Low";335;1209;526;"2019-05-26";"2019-05-26";157
708;"CA-2019-119186";"2019-05-26";"2019-05-26";"Same Day";388.43;5;-88.784;"Medium";335;78;526;"2019-05-26";"2019-05-26";157
709;"CA-2019-119186";"2019-05-26";"2019-05-26";"Same Day";10.368;2;3.6288;"Low";335;1236;526;"2019-05-26";"2019-05-26";157
710;"CA-2019-119445";"2019-06-26";"2019-07-03";"Standard Class";14.9;5;1.043;"Medium";336;1268;301;"2019-06-26";"2019-07-03";384
711;"CA-2019-119515";"2019-08-14";"2019-08-16";"First Class";15.552;3;5.4432;"Low";337;1028;741;"2019-08-14";"2019-08-16";323
712;"CA-2019-119641";"2019-09-22";"2019-09-26";"Standard Class";18.96;2;7.584;"Low";338;218;174;"2019-09-22";"2019-09-26";181
713;"CA-2019-119683";"2019-03-12";"2019-03-16";"Second Class";29.34;3;13.4964;"Low";339;829;148;"2019-03-12";"2019-03-16";327
714;"CA-2019-119823";"2019-06-04";"2019-06-06";"First Class";75.88;2;35.6636;"Low";340;1021;412;"2019-06-04";"2019-06-06";458
715;"CA-2019-119865";"2019-06-21";"2019-06-26";"Standard Class";36.56;5;12.796;"Medium";341;674;52;"2019-06-21";"2019-06-26";327
716;"CA-2019-119865";"2019-06-21";"2019-06-26";"Standard Class";186.144;6;60.4968;"Medium";342;738;52;"2019-06-21";"2019-06-26";327
717;"CA-2019-119865";"2019-06-21";"2019-06-26";"Standard Class";186.144;6;60.4968;"Medium";341;738;52;"2019-06-21";"2019-06-26";327
718;"CA-2019-119865";"2019-06-21";"2019-06-26";"Standard Class";353.568;2;-44.196;"Low";342;28;52;"2019-06-21";"2019-06-26";327
719;"CA-2019-119865";"2019-06-21";"2019-06-26";"Standard Class";353.568;2;-44.196;"Low";341;28;52;"2019-06-21";"2019-06-26";327
720;"CA-2019-119865";"2019-06-21";"2019-06-26";"Standard Class";36.56;5;12.796;"Medium";342;674;52;"2019-06-21";"2019-06-26";327
721;"CA-2019-119935";"2019-11-10";"2019-11-14";"Standard Class";81.96;2;39.3408;"Low";343;676;425;"2019-11-10";"2019-11-14";455
722;"CA-2019-119935";"2019-11-10";"2019-11-14";"Standard Class";37.3;2;17.158;"Low";343;172;425;"2019-11-10";"2019-11-14";455
723;"CA-2019-119963";"2019-11-18";"2019-11-22";"Standard Class";6.368;2;1.0348;"Low";344;566;686;"2019-11-18";"2019-11-22";360
724;"CA-2019-119963";"2019-11-18";"2019-11-22";"Standard Class";255.108;6;-18.222;"Medium";344;109;686;"2019-11-18";"2019-11-22";360
725;"CA-2019-119963";"2019-11-18";"2019-11-22";"Standard Class";19.648;2;6.6312;"Low";344;1108;686;"2019-11-18";"2019-11-22";360
726;"CA-2019-119963";"2019-11-18";"2019-11-22";"Standard Class";19.648;2;6.6312;"Low";344;1109;686;"2019-11-18";"2019-11-22";360
727;"CA-2019-119963";"2019-11-18";"2019-11-22";"Standard Class";48.848;2;15.8756;"Low";344;962;686;"2019-11-18";"2019-11-22";360
728;"CA-2019-120005";"2019-03-03";"2019-03-03";"Same Day";35.28;3;11.9952;"Low";345;158;743;"2019-03-03";"2019-03-03";433
729;"CA-2019-120005";"2019-03-03";"2019-03-03";"Same Day";25.35;3;7.605;"Low";345;1416;743;"2019-03-03";"2019-03-03";433
730;"CA-2019-120082";"2019-03-25";"2019-03-27";"Second Class";59.52;3;17.856;"Low";346;522;207;"2019-03-25";"2019-03-27";327
731;"CA-2019-120200";"2019-07-14";"2019-07-16";"First Class";11.632;2;1.0178;"Low";347;1407;738;"2019-07-14";"2019-07-16";371
732;"CA-2019-120250";"2019-09-19";"2019-09-22";"First Class";25.632;3;3.8448;"Low";348;249;43;"2019-09-19";"2019-09-22";371
733;"CA-2019-120257";"2019-09-22";"2019-09-28";"Standard Class";7.872;3;0.8856;"Low";349;564;599;"2019-09-22";"2019-09-28";371
734;"CA-2019-120355";"2019-09-18";"2019-09-25";"Standard Class";60.72;3;26.1096;"Low";350;278;512;"2019-09-18";"2019-09-25";326
735;"CA-2019-120355";"2019-09-18";"2019-09-25";"Standard Class";60.72;3;26.1096;"Low";351;278;512;"2019-09-18";"2019-09-25";326
736;"CA-2019-120355";"2019-09-18";"2019-09-25";"Standard Class";631.782;2;140.396;"Low";350;69;512;"2019-09-18";"2019-09-25";326
737;"CA-2019-120355";"2019-09-18";"2019-09-25";"Standard Class";631.782;2;140.396;"Low";351;69;512;"2019-09-18";"2019-09-25";326
738;"CA-2019-120369";"2019-10-28";"2019-10-28";"Same Day";756.8;5;75.68;"Medium";352;264;757;"2019-10-28";"2019-10-28";405
739;"CA-2019-120530";"2019-04-07";"2019-04-12";"Standard Class";658.746;3;146.388;"Low";353;54;219;"2019-04-07";"2019-04-12";327
740;"CA-2019-120558";"2019-06-07";"2019-06-10";"First Class";32.4;5;15.552;"Medium";354;1182;619;"2019-06-07";"2019-06-10";327
741;"CA-2019-120796";"2019-04-03";"2019-04-07";"Standard Class";99.846;9;-83.205;"Medium";355;794;171;"2019-04-03";"2019-04-07";371
742;"CA-2019-120803";"2019-03-09";"2019-03-13";"Standard Class";199.75;5;87.89;"Medium";356;1534;608;"2019-03-09";"2019-03-13";299
743;"CA-2019-120824";"2019-06-12";"2019-06-16";"Second Class";64.384;4;-160.96;"Low";358;392;61;"2019-06-12";"2019-06-16";209
744;"CA-2019-120824";"2019-06-12";"2019-06-16";"Second Class";1.524;2;-2.667;"Low";357;672;61;"2019-06-12";"2019-06-16";209
745;"CA-2019-120824";"2019-06-12";"2019-06-16";"Second Class";15.552;3;5.6376;"Low";358;1000;61;"2019-06-12";"2019-06-16";209
746;"CA-2019-120824";"2019-06-12";"2019-06-16";"Second Class";64.384;4;-160.96;"Low";357;392;61;"2019-06-12";"2019-06-16";209
747;"CA-2019-120824";"2019-06-12";"2019-06-16";"Second Class";6.984;2;-4.5396;"Low";358;179;61;"2019-06-12";"2019-06-16";209
748;"CA-2019-120824";"2019-06-12";"2019-06-16";"Second Class";379.372;2;-119.2312;"Low";358;51;61;"2019-06-12";"2019-06-16";209
749;"CA-2019-120824";"2019-06-12";"2019-06-16";"Second Class";6.984;2;-4.5396;"Low";357;179;61;"2019-06-12";"2019-06-16";209
750;"CA-2019-120824";"2019-06-12";"2019-06-16";"Second Class";11.264;8;3.9424;"Medium";358;561;61;"2019-06-12";"2019-06-16";209
751;"CA-2019-120824";"2019-06-12";"2019-06-16";"Second Class";11.264;8;3.9424;"Medium";357;561;61;"2019-06-12";"2019-06-16";209
752;"CA-2019-120824";"2019-06-12";"2019-06-16";"Second Class";1.524;2;-2.667;"Low";358;672;61;"2019-06-12";"2019-06-16";209
753;"CA-2019-120824";"2019-06-12";"2019-06-16";"Second Class";67.536;9;6.7536;"Medium";357;1334;61;"2019-06-12";"2019-06-16";209
754;"CA-2019-120824";"2019-06-12";"2019-06-16";"Second Class";67.536;9;6.7536;"Medium";358;1334;61;"2019-06-12";"2019-06-16";209
755;"CA-2019-120824";"2019-06-12";"2019-06-16";"Second Class";15.552;3;5.6376;"Low";357;1000;61;"2019-06-12";"2019-06-16";209
756;"CA-2019-120824";"2019-06-12";"2019-06-16";"Second Class";379.372;2;-119.2312;"Low";357;51;61;"2019-06-12";"2019-06-16";209
757;"CA-2019-120859";"2019-09-01";"2019-09-04";"First Class";21.88;2;10.94;"Low";359;833;182;"2019-09-01";"2019-09-04";433
758;"CA-2019-120873";"2019-10-27";"2019-11-01";"Second Class";290.98;1;75.6548;"Low";360;61;119;"2019-10-27";"2019-11-01";190
759;"CA-2019-121020";"2019-10-24";"2019-10-31";"Standard Class";239.976;3;17.9982;"Low";361;1642;141;"2019-10-24";"2019-10-31";260
760;"CA-2019-121034";"2019-08-08";"2019-08-10";"Second Class";53.952;3;17.5344;"Low";362;1112;355;"2019-08-08";"2019-08-10";104
761;"CA-2019-121034";"2019-08-08";"2019-08-10";"Second Class";11.168;4;3.6296;"Low";362;880;355;"2019-08-08";"2019-08-10";104
762;"CA-2019-121223";"2019-09-11";"2019-09-13";"Second Class";8.448;2;2.64;"Low";363;1059;292;"2019-09-11";"2019-09-13";371
763;"CA-2019-121223";"2019-09-11";"2019-09-13";"Second Class";728.946;9;-157.9383;"Medium";363;1773;292;"2019-09-11";"2019-09-13";371
764;"CA-2019-121356";"2019-11-20";"2019-11-24";"Standard Class";128.4;3;62.916;"Low";364;704;678;"2019-11-20";"2019-11-24";328
765;"CA-2019-121370";"2019-11-14";"2019-11-19";"Second Class";48.576;3;9.7152;"Low";366;230;248;"2019-11-14";"2019-11-19";371
766;"CA-2019-121370";"2019-11-14";"2019-11-19";"Second Class";380.058;3;-21.7176;"Low";366;60;248;"2019-11-14";"2019-11-19";371
767;"CA-2019-121370";"2019-11-14";"2019-11-19";"Second Class";48.576;3;9.7152;"Low";365;230;248;"2019-11-14";"2019-11-19";371
768;"CA-2019-121370";"2019-11-14";"2019-11-19";"Second Class";1199.976;4;179.9964;"Low";366;1562;248;"2019-11-14";"2019-11-19";371
769;"CA-2019-121370";"2019-11-14";"2019-11-19";"Second Class";380.058;3;-21.7176;"Low";365;60;248;"2019-11-14";"2019-11-19";371
770;"CA-2019-121370";"2019-11-14";"2019-11-19";"Second Class";1199.976;4;179.9964;"Low";365;1562;248;"2019-11-14";"2019-11-19";371
771;"CA-2019-121377";"2019-05-28";"2019-06-02";"Standard Class";286.4;1;25.06;"Low";367;1672;737;"2019-05-28";"2019-06-02";356
772;"CA-2019-121447";"2019-02-21";"2019-02-22";"First Class";135.8;7;66.542;"Medium";368;196;241;"2019-02-21";"2019-02-22";327
773;"CA-2019-121601";"2019-10-04";"2019-10-04";"Same Day";59.752;7;19.4194;"Medium";369;865;517;"2019-10-04";"2019-10-04";471
774;"CA-2019-121671";"2019-07-17";"2019-07-22";"Standard Class";265.17;1;47.7306;"Low";370;1254;3;"2019-07-17";"2019-07-22";455
775;"CA-2019-121671";"2019-07-17";"2019-07-22";"Standard Class";51.84;8;25.4016;"Medium";370;1104;3;"2019-07-17";"2019-07-22";455
776;"CA-2019-121671";"2019-07-17";"2019-07-22";"Standard Class";242.94;3;4.8588;"Low";370;1326;3;"2019-07-17";"2019-07-22";455
777;"CA-2019-121671";"2019-07-17";"2019-07-22";"Standard Class";7.64;1;3.7436;"Low";370;1103;3;"2019-07-17";"2019-07-22";455
778;"CA-2019-121671";"2019-07-17";"2019-07-22";"Standard Class";21.93;3;10.0878;"Low";370;1072;3;"2019-07-17";"2019-07-22";455
779;"CA-2019-121748";"2019-10-24";"2019-10-28";"Second Class";100.0;4;21.0;"Low";371;1503;767;"2019-10-24";"2019-10-28";271
780;"CA-2019-121748";"2019-10-24";"2019-10-28";"Second Class";359.98;2;21.5988;"Low";371;1492;767;"2019-10-24";"2019-10-28";271
781;"CA-2019-121755";"2019-01-16";"2019-01-20";"Second Class";11.648;2;4.2224;"Low";372;679;254;"2019-01-16";"2019-01-20";271
782;"CA-2019-121755";"2019-01-16";"2019-01-20";"Second Class";90.57;3;11.7741;"Low";372;1500;254;"2019-01-16";"2019-01-20";271
783;"CA-2019-121958";"2019-11-13";"2019-11-17";"Standard Class";52.136;7;5.8653;"Medium";373;1383;179;"2019-11-13";"2019-11-17";472
784;"CA-2019-121993";"2019-06-10";"2019-06-12";"First Class";23.616;8;7.9704;"Medium";374;966;334;"2019-06-10";"2019-06-12";371
785;"CA-2019-122019";"2019-12-29";"2020-01-02";"Standard Class";81.96;2;22.9488;"Low";375;394;137;"2019-12-29";"2020-01-02";510
786;"CA-2019-122019";"2019-12-29";"2020-01-02";"Standard Class";70.56;6;23.9904;"Medium";375;158;137;"2019-12-29";"2020-01-02";510
787;"CA-2019-122063";"2019-12-03";"2019-12-07";"Standard Class";581.96;2;104.7528;"Low";376;362;513;"2019-12-03";"2019-12-07";400
788;"CA-2019-122063";"2019-12-03";"2019-12-07";"Standard Class";29.98;1;8.0946;"Low";376;127;513;"2019-12-03";"2019-12-07";400
789;"CA-2019-122133";"2019-05-16";"2019-05-23";"Standard Class";552.56;4;0.0;"Low";377;1335;392;"2019-05-16";"2019-05-23";298
790;"CA-2019-122322";"2019-07-15";"2019-07-21";"Standard Class";44.4;5;12.432;"Medium";378;1388;627;"2019-07-15";"2019-07-21";385
791;"CA-2019-122392";"2019-07-22";"2019-07-27";"Standard Class";4.16;2;0.364;"Low";379;529;145;"2019-07-22";"2019-07-27";6
792;"CA-2019-122392";"2019-07-22";"2019-07-27";"Standard Class";11.648;2;3.3488;"Low";379;219;145;"2019-07-22";"2019-07-27";6
793;"CA-2019-122448";"2019-06-09";"2019-06-14";"Standard Class";122.352;3;13.7646;"Low";380;94;190;"2019-06-09";"2019-06-14";433
794;"CA-2019-122511";"2019-03-11";"2019-03-11";"Same Day";30.336;4;9.48;"Low";381;170;113;"2019-03-11";"2019-03-11";371
795;"CA-2019-122518";"2019-03-04";"2019-03-08";"Second Class";10.08;4;3.528;"Low";382;939;623;"2019-03-04";"2019-03-08";297
796;"CA-2019-122581";"2019-08-21";"2019-08-25";"Standard Class";573.174;7;63.686;"Medium";383;97;367;"2019-08-21";"2019-08-25";327
797;"CA-2019-122728";"2019-05-18";"2019-05-24";"Standard Class";17.94;3;8.7906;"Low";384;1209;246;"2019-05-18";"2019-05-24";433
798;"CA-2019-122728";"2019-05-18";"2019-05-24";"Standard Class";104.28;3;26.07;"Low";384;1266;246;"2019-05-18";"2019-05-24";433
799;"CA-2019-122903";"2019-05-27";"2019-05-29";"Second Class";314.55;3;150.984;"Low";386;1051;436;"2019-05-27";"2019-05-29";120
800;"CA-2019-122903";"2019-05-27";"2019-05-29";"Second Class";314.55;3;150.984;"Low";385;1051;436;"2019-05-27";"2019-05-29";120
801;"CA-2019-122903";"2019-05-27";"2019-05-29";"Second Class";144.12;3;69.1776;"Low";385;1092;436;"2019-05-27";"2019-05-29";120
802;"CA-2019-122903";"2019-05-27";"2019-05-29";"Second Class";3504.9;5;700.98;"Medium";386;80;436;"2019-05-27";"2019-05-29";120
803;"CA-2019-122903";"2019-05-27";"2019-05-29";"Second Class";3504.9;5;700.98;"Medium";385;80;436;"2019-05-27";"2019-05-29";120
804;"CA-2019-122903";"2019-05-27";"2019-05-29";"Second Class";144.12;3;69.1776;"Low";386;1092;436;"2019-05-27";"2019-05-29";120
805;"CA-2019-123015";"2019-12-26";"2019-12-30";"Standard Class";4.992;3;1.6848;"Low";387;821;37;"2019-12-26";"2019-12-30";327
806;"CA-2019-123050";"2019-04-04";"2019-04-08";"Second Class";82.64;2;7.4376;"Low";388;160;66;"2019-04-04";"2019-04-08";479
807;"CA-2019-123050";"2019-04-04";"2019-04-08";"Second Class";89.97;3;37.7874;"Low";388;1445;66;"2019-04-04";"2019-04-08";479
808;"CA-2019-123050";"2019-04-04";"2019-04-08";"Second Class";31.02;2;8.0652;"Low";388;1352;66;"2019-04-04";"2019-04-08";479
809;"CA-2019-123120";"2019-09-04";"2019-09-08";"Standard Class";22.72;4;6.5888;"Low";389;1398;181;"2019-09-04";"2019-09-08";327
810;"CA-2019-123120";"2019-09-04";"2019-09-08";"Standard Class";60.6;5;20.4525;"Medium";389;669;181;"2019-09-04";"2019-09-08";327
811;"CA-2019-123120";"2019-09-04";"2019-09-08";"Standard Class";63.94;1;24.9366;"Low";389;300;181;"2019-09-04";"2019-09-08";327
812;"CA-2019-123176";"2019-09-27";"2019-09-29";"Second Class";13.89;3;4.5837;"Low";390;603;356;"2019-09-27";"2019-09-29";21
813;"CA-2019-123176";"2019-09-27";"2019-09-29";"Second Class";17.94;3;8.7906;"Low";390;1205;356;"2019-09-27";"2019-09-29";21
814;"CA-2019-123274";"2019-02-19";"2019-02-24";"Standard Class";242.94;3;9.7176;"Low";391;1275;305;"2019-02-19";"2019-02-24";327
815;"CA-2019-123274";"2019-02-19";"2019-02-24";"Standard Class";44.46;2;14.6718;"Low";391;280;305;"2019-02-19";"2019-02-24";327
816;"CA-2019-123337";"2019-09-16";"2019-09-22";"Standard Class";17.48;4;4.5448;"Low";392;411;414;"2019-09-16";"2019-09-22";434
817;"CA-2019-123337";"2019-09-16";"2019-09-22";"Standard Class";273.666;2;-12.8784;"Low";392;14;414;"2019-09-16";"2019-09-22";434
818;"CA-2019-123358";"2019-04-10";"2019-04-17";"Standard Class";113.76;3;44.3664;"Low";393;458;115;"2019-04-10";"2019-04-17";433
819;"CA-2019-123358";"2019-04-10";"2019-04-17";"Standard Class";113.76;3;44.3664;"Low";394;458;115;"2019-04-10";"2019-04-17";433
820;"CA-2019-123358";"2019-04-10";"2019-04-17";"Standard Class";579.51;3;81.1314;"Low";394;1316;115;"2019-04-10";"2019-04-17";433
821;"CA-2019-123358";"2019-04-10";"2019-04-17";"Standard Class";579.51;3;81.1314;"Low";393;1316;115;"2019-04-10";"2019-04-17";433
822;"CA-2019-123358";"2019-04-10";"2019-04-17";"Standard Class";150.66;9;6.0264;"Medium";394;1269;115;"2019-04-10";"2019-04-17";433
823;"CA-2019-123358";"2019-04-10";"2019-04-17";"Standard Class";48.032;4;15.6104;"Low";394;617;115;"2019-04-10";"2019-04-17";433
824;"CA-2019-123358";"2019-04-10";"2019-04-17";"Standard Class";48.032;4;15.6104;"Low";393;617;115;"2019-04-10";"2019-04-17";433
825;"CA-2019-123358";"2019-04-10";"2019-04-17";"Standard Class";150.66;9;6.0264;"Medium";393;1269;115;"2019-04-10";"2019-04-17";433
826;"CA-2019-123414";"2019-08-21";"2019-08-27";"Standard Class";9.216;4;3.3408;"Low";396;980;701;"2019-08-21";"2019-08-27";183
827;"CA-2019-123414";"2019-08-21";"2019-08-27";"Standard Class";9.216;4;3.3408;"Low";395;980;701;"2019-08-21";"2019-08-27";183
828;"CA-2019-123414";"2019-08-21";"2019-08-27";"Standard Class";28.048;2;3.506;"Low";396;1402;701;"2019-08-21";"2019-08-27";183
829;"CA-2019-123414";"2019-08-21";"2019-08-27";"Standard Class";28.048;2;3.506;"Low";395;1402;701;"2019-08-21";"2019-08-27";183
830;"CA-2019-123512";"2019-06-17";"2019-06-19";"First Class";239.666;2;14.098;"Low";397;40;533;"2019-06-17";"2019-06-19";271
831;"CA-2019-123512";"2019-06-17";"2019-06-19";"First Class";22.5;6;10.8;"Medium";397;915;533;"2019-06-17";"2019-06-19";271
832;"CA-2019-123512";"2019-06-17";"2019-06-19";"First Class";219.84;4;107.7216;"Low";397;1073;533;"2019-06-17";"2019-06-19";271
833;"CA-2019-123526";"2019-12-24";"2019-12-25";"First Class";33.4;5;16.032;"Medium";398;1159;116;"2019-12-24";"2019-12-25";443
